_id,media_type,post_permalink,tag_name,s3_url,timestamp,caption,text
5eccd3a34952620eca765230,image,https://sharechat.com/post/NmAa13d,🌐 राष्ट्रीय-अंतराष्ट्रीय खबरें,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/6eed6a38-ef2a-4c07-83d7-2636cf258c66.jpg,2020-05-25 03:11:01,"#🔯 ज्योतिष 🌴Online All Problem Solution🌴 with in 72 hours world famous astrologer sharma  ji here one 🌿call change your life ☎ +91-7451000086
🌿समस्या चाहे कैसी भी हो जड़ से खत्म।
बड़ी से बड़ी समस्या का समाधान। माता- बहनो के लिए विशेष और फ्री में समाधान।
अपने मन चाहे प्यार को पाना, काम कारोबार, किया कराया, सोतन से छुटकारा, पति - पत्नी में अनबन,
📞Whatsapp and call now +91-7451000086
1⃣love problem solve 🌲
2⃣husband wife 💔 relationship problem solution
3⃣business in loss. 📉
4⃣divorce problems solve🌿
5⃣childless problem solve☂☃☃
6⃣love problem solve 101% Om Sai Ram Namho Namha
☎! +91-7451000086 !!! 
http://www.lovemarriagespecialist.us #🌐 राष्ट्रीय-अंतराष्ट्रीय खबरें #🌟ज्योतिष उपाय #🌸 ज्योतिष सहायता #🔯ज्योतिष",
5f0e3d0cf01a30300e73a621,image,https://sharechat.com/post/z3rAXKX,👉 स्त्रीरोग,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/c3e1c6b2-9f74-482e-923d-509af7fa909e.jpg,2020-07-12 15:26:08,"#👉 स्त्रीरोग 
https://m.youtube.com/channel/UCvvX8eph29Myd9N9ceE9gNw
👆Full_video_my_YouTube_channel👆",
5eccd3264952620eca7649bf,image,https://sharechat.com/post/MpGwkyk,😳कोरोना: नहीं थम रहा क़हर,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/06679574-a227-4e5d-a5a2-0bae5d8eba39.jpg,2020-05-21 17:08:33,#😳कोरोना: नहीं थम रहा क़हर #❤️कर भला तो हो भला #⚠चक्रवाती तूफान एमफन🔺 #🌎दुनिया में कोरोना का क़हर,
5e95d6045b927fa51b48b597,image,https://sharechat.com/post/px6KGBg,📰 लोकल न्यूज़,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/505bec9d-3a58-4b0c-8d49-47b5756b95f0.jpg,2020-04-13 09:26:28,"8th class students corona virus ke karan aapki 2 parikshaye radh ho chuki hai iss karan aapke result me bahut bhari fark padane wala hai click the link and see this video https://youtu.be/kN2mQ5Iwu-4

Aur ese video ke liye channel subscribe kar lo 
Support us
Thank you",
5f0795759e1c10d1eb30a2aa,image,https://sharechat.com/post/MpabzXW,📰 खबरे: मेरे इलाके की,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/e87feb89-8a45-47ed-940d-0760a2e288dd.jpg,2020-07-08 01:33:22,#📰 खबरे: मेरे इलाके की,
5effd1485a4ec40ec61a4540,text,https://sharechat.com/post/MpDZBBK,🙏कोरोना वायरस से बचाव,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/5114b893-59ec-4bb5-a33a-479206f3d6ae.txt,2020-07-03 20:20:11,, #🙏कोरोना वायरस से बचाव
5ef239969e8d689b72ef203d,image,https://sharechat.com/post/Qmld445,😂राजीनीतिक व्यंग,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/91fd6b4c-d48b-484b-a9cb-029b184fd927.jpg,2020-06-23 07:10:18,#😂राजीनीतिक व्यंग,
5edf8ac00b9ca606d94579b8,image,https://sharechat.com/post/J4PjO18,👩‍🏫69 हजार शिक्षक भर्ती मामला,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/6bc270e8-2082-460d-9794-e4962c359a83.jpg,2020-06-09 11:09:16,#👩‍🏫69 हजार शिक्षक भर्ती मामला,
5e9c325703686b39b63fcc01,image,https://sharechat.com/post/3EXWzdZ,🧐कोरोना : सवालों के जवाब,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/56b82b98-f5eb-4f05-808d-9cb80b5435fc.jpg,2020-04-16 11:40:16,"😥कोरोना से संबंधित सभी प्रश्नों के उत्तर जानने के लिए, नीचे दिए गए चैटबॉट से अपने प्रश्न पूछें😊 #🧐कोरोना : सवालों के जवाब",
5e7bb1a87a22dc2e0330a415,image,https://sharechat.com/post/b4Gkx3D,😷कोरोना वायरस अपडेट,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/c1f85b91-d458-46af-9e68-10e74af4fec3.jpg,"24-03-2020, 23:57:51",,
5e8871524480c5023da3a884,image,https://sharechat.com/post/ke1JBKq,🤝पीएम केयर्स फंड💰,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/aabe8f06-cdcf-4add-a85c-ecaf17f94a35.jpg,2020-04-04 01:06:51,,
5f092c06659f3b31342f987a,video,https://sharechat.com/post/wJ7nRQw,🙏जय छत्रपति शिवाजी महाराज,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/c8235049-4b2b-424c-a45f-fd437e16eeda.mp4,2020-07-08 14:14:48,"🙏🚩💯#🙏जय छत्रपति शिवाजी महाराज 🙏💯👑🚩🚩
           🚩💯🔥👑🚩💛राजे🙏👑💛💯",
5f03cb049dec2b8c915784e4,image,https://sharechat.com/post/J4Nvpd3,😎 अपना आगरा,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/637af3c9-5533-46d3-9c6d-2bce098d2f1c.jpg,2020-06-18 17:05:39,#😎 अपना आगरा,
5efbdff34e94b3aeb48249aa,image,https://sharechat.com/post/v4Zrkxb,🩸 ब्लड प्रेशर,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/60e31e23-8b8b-4208-90de-b197242445c0.jpg,2020-06-06 11:27:38,#🌡️  बुखार #😑 सर्दी खांसी #💉 टीकाकरण #🩸 ब्लड प्रेशर #✋ एक्यूपंक्चर ट्रीटमेंट,
5f03cabb9dec2b8c91577875,text,https://sharechat.com/post/WOkpl31,📰मध्य प्रदेश की ख़बरें,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/09979e6c-474f-46a8-b3a4-d5d4a7a92e0a.txt,2020-04-16 06:14:47,,फझ 😂😂ठडड़फछजज
5ea191523b3511df81d307f5,image,https://sharechat.com/post/7JKZeEp,😳कोरोना: नहीं थम रहा क़हर,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/a3450b5e-c13d-408c-bbab-b584b9686fdc.jpg,2020-04-23 11:04:52,#😷LATEST कोरोना अपडेट #😳कोरोना : बढ़ रहा मौत का आंकड़ा #🙏कोरोना वायरस से बचाव,
5f0ce3002e600f3b8823fe09,video,https://sharechat.com/post/b45k3PD,🙏कोरोना वायरस से बचाव,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/c1f4a051-5318-4ee4-aca1-c386e41299b5.mp4,2020-07-08 07:03:54,#🙏कोरोना वायरस से बचाव,
5f092bc8659f3b31342f8fb9,video,https://sharechat.com/post/ADPrwxW,📰 खबरे: मेरे इलाके की,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/afde73f5-8bfa-43bc-9eb3-3647ad931257.mp4,2020-07-10 14:52:18,https://www.facebook.com/TeamPrashantKishore/videos/1189924024696618/ #📰 खबरे: मेरे इलाके की,
5e9c325003686b39b63fcb8f,image,https://sharechat.com/post/0D0eaDK,🙏कोरोना वायरस से बचाव,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/6ab88996-5663-4ed3-8f42-6ad7b49569bd.jpg,2020-04-06 00:56:34,,
5f04fe11f86c5c1eb35bd59f,image,https://sharechat.com/post/41Dbe5V,👉 माहवारी के बारे में जानकारी,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/0a76a038-ca66-46bc-a11e-5d1b20445a64.jpg,2020-06-09 04:20:22,#👉 माहवारी के बारे में जानकारी #😔 डिप्रेशन #🌼 स्किन प्रॉब्लम #👩‍🦱 हेयर प्रॉब्लम👨‍🦱 #🧘‍♂️ मेडिटेशन,
5f092bfd659f3b31342f96fc,text,https://sharechat.com/post/ZRljPd5,😑 सर्दी खांसी,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/5e476641-5002-4fe3-93aa-6492420040ee.txt,2020-06-03 03:15:24,"healthy food tips| nutrition tips|natural health tips| dieting tips |healthy food tips in hindi,https://youtu.be/XrsSHb14NS4 #😑 सर्दी खांसी  #🤓होमियोपैथी नुस्खे  #🤗 अच्छी सेहत का राज  #💁🏻‍♀️घरेलू नुस्खे  #🌿दादी नानी के नुस्खे","healthy food tips| nutrition tips|natural health tips| dieting tips |healthy food tips in hindi,https://youtu.be/XrsSHb14NS4 #😑 सर्दी खांसी  #🤓होमियोपैथी नुस्खे  #🤗 अच्छी सेहत का राज  #💁🏻‍♀️घरेलू नुस्खे  #🌿दादी नानी के नुस्खे"
5ef0b73eb5289a6d8d1e2d59,image,https://sharechat.com/post/wJmWQ7j,😳कोरोना: नहीं थम रहा क़हर,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/69ff6691-8cda-4c8e-ae42-5f2c271bc84d.jpg,2020-06-17 11:07:19,#😳कोरोना: नहीं थम रहा क़हर,
5effd14a5a4ec40ec61a4729,video,https://sharechat.com/post/WOjGzVJ,🧘योग आसन,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/1bbc5d59-a28e-4d10-82e2-5bc9a35412b7.mp4,2020-07-02 05:17:57,#🧘योग आसन,
5f08e43adcfd19dc7d1c09f8,image,https://sharechat.com/post/Vv1xMnJ,🌿दादी नानी के नुस्खे,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/a86a34d5-8794-4fcb-ace3-c4614787995a.jpg,2020-07-08 11:06:59,#🌿दादी नानी के नुस्खे,
5f0bdb4f45b62c556f5389ff,image,https://sharechat.com/post/D9wlMMO,🌡️सेहत टिप्स,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/78b13b6d-6e09-4ce8-b29d-f77a315d50e7.jpg,2020-07-12 17:42:13,#🌡️सेहत टिप्स,
5f0d29ba82e0dc93f6ff570f,image,https://sharechat.com/post/1Dl7DkJ,🩸 ब्लड प्रेशर,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/5783abb1-4ac5-402f-bf22-b1a3386f9bab.jpg,2020-06-28 10:57:42,"टमाटर खाने के १० फ़ायदे,  टमाटर अपने भोजन मे जोड़ो और स्वस्थ रहो💪 #🤗 अच्छी सेहत का राज  #🌡️सेहत टिप्स  #🌼 स्किन प्रॉब्लम  #🩸 ब्लड प्रेशर",
5f03fc8b73a1944170c95b63,text,https://sharechat.com/post/zdZdMZj,🗞झारखंड की खबर,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/3080c8c0-7478-4fed-8b45-f7b4730a78f2.txt,2020-07-04 16:18:11,,"#🗞झारखंड की खबरझारखंड में कोरोना से अब तक 17 मरीजों की मौत, आज रिम्स में दो की मौत. 

Coronavirus in Jharkhand LIVE Update : झारखंड के 11 जिलों में शनिवार (4 जुलाई, 2020) को 36 कोरोना पॉजिटिव केस सामने आये और 3 लोगों की मौत हो गयी. रांची में शाम 8 बजे तक 36 मरीज मिले हैं. इसमें सबसे ज्यादा 13 लोग पूर्वी सिंहभूम में, रांची में 6, धनबाद में 4, पलामू में 3, देवघर, हजारीबाग और सरायकेला में 2-2, बोकारो, गिरिडीह, लोहरदगा और पाकुड़ में 1-1 व्यक्ति में कोरोना के संक्रमण की पुष्टि हुई है. 24 घंटे में 34 लोग ठीक होकर अपने घर गये. खूंटी और पूर्वी सिंहभूम में एक-एक व्यक्ति की मृत्यु की पुष्टि हुई है."
5eccd4fb4952620eca766aab,image,https://sharechat.com/post/wJDxAbM,🔎फेक न्यूज़ से बचें,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/d838b341-f4de-4185-a407-e8f779bd3ada.jpg,2020-05-18 05:21:55,"#✍️राजनीतिक चर्चाएं #🔥विपक्ष पर वार🔥 #✊आत्म निर्भर भारत # राजनीतिक चर्चा
 #🔎फेक न्यूज़ से बचें",
5f0e7e23863d3ae5b8e4cb79,video,https://sharechat.com/post/kxegeK9,🙏🏻माँ तुझे सलाम,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/eeb28229-9d7b-4047-9828-8dead153ac30.mp4,2020-07-14 15:31:44,#🙏🏻माँ तुझे सलाम,
5f0b95871c26156f2d0ae6c8,video,https://sharechat.com/post/m67Q07V,🤗 अच्छी सेहत का राज,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/2663f31b-bb61-40ba-a95f-35dbc9c5725e.mp4,2020-07-05 20:17:57,#🤗 अच्छी सेहत का राज health is wealth   tiens International Company contact number 99 56 170 249,
5e7f10ba29f97e176b64efd9,video,https://sharechat.com/post/m6W4qKk,😷Covid-19,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/ac8d08d6-1e69-41a1-8b71-f866ad1627d3.mp4,2020-03-28 07:10:42,,
5ef3fe92a7fa9de475f95a1b,image,https://sharechat.com/post/7JpbDRp,🔖वुमेन हेल्थ टिप्स,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/0c0b7a6d-5235-44b4-86ae-5196d7e22d9c.jpg,2020-06-23 04:53:13,"#🔖वुमेन हेल्थ टिप्स 
     Homemade Almond Butter For Healthy Heart",
5eccd2944952620eca764002,video,https://sharechat.com/post/1D5JVpV,😷Covid-19,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/cc7a6b15-dcdb-49d7-959c-a0e282195716.mp4,2020-04-19 10:12:50,#😷Covid-19 #🌎दुनिया में कोरोना का क़हर #🏠 घर में टाइम पास करो ना🙅‍♀️,
5ef6a4a5afedc306889c01a7,image,https://sharechat.com/post/AgkNpa0,🌡️  बुखार,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/f39d7b6d-80e0-4e69-aabf-165f3aa94209.jpg,2020-06-11 09:15:22,#💉 मधुमेह #👉 स्त्रीरोग #👉 कैंसर #🌡️  बुखार #😑 सर्दी खांसी,
5effd14a5a4ec40ec61a4773,image,https://sharechat.com/post/0D9Egvn,💁🏻‍♀️घरेलू नुस्खे,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/4284655a-6d8e-471a-ad98-eceb5b024114.jpg,2020-07-03 15:10:02,#💁🏻‍♀️घरेलू नुस्खे,
5efa96a2f672fdea18ff02d9,image,https://sharechat.com/post/1Dl7DkJ,🤗 अच्छी सेहत का राज,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/5c7d9672-8fab-4955-af2a-d0a50fa7b8b3.jpg,2020-06-28 10:57:42,"टमाटर खाने के १० फ़ायदे,  टमाटर अपने भोजन मे जोड़ो और स्वस्थ रहो💪 #🤗 अच्छी सेहत का राज  #🌡️सेहत टिप्स  #🌼 स्किन प्रॉब्लम  #🩸 ब्लड प्रेशर",
5f0645dc2ab2de0bd2d6e0d8,image,https://sharechat.com/post/wJXQ4y7,🤓होमियोपैथी नुस्खे,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/2f7376fa-0ea9-48c0-b472-39a5b63bf319.jpg,2020-06-22 04:35:49,#🤓होमियोपैथी नुस्खे,
5ef2a8a8c5cf03a0acf4eaa8,image,https://sharechat.com/post/jrXqR8k,😂राजीनीतिक व्यंग,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/0045fb20-5f21-4007-9ecf-493f125437fb.jpg,2020-06-23 18:27:11,#😂राजीनीतिक व्यंग,
5f068bdddcad9beab356064b,image,https://sharechat.com/post/v4A8JrE,✊ भारत में बदलाव,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/e0aad147-f9b8-4b6c-a333-bfe88c67fda9.jpg,2020-07-08 03:07:42,#✊ भारत में बदलाव,
5f0645b42ab2de0bd2d6da5a,text,https://sharechat.com/post/ypEGMGr,🔐 ग्रुप: संघर्ष न्यूज ग्रुप,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/a7db0567-51f5-4092-980a-092d48442e58.txt,2020-06-29 14:03:57,,"इजरायल में 20 % मुस्लिम  है लेकिन फिर भी वहाँ का  यहूदी  मिया से ज्यादा बच्चे पैदा करता है  क्योंकि उसे पता है जिस देश मे इसकी आबादी 35 % के पार होती है उस देश के मूल नस्ल  का विनाश हो जाता है।
इसलिए वहाँ के यहूदियों का concept बिल्कुल clear है कि मिया से ज्यादा पैदा करो और मिया की आबादी 20% से ज्यादा बढ़ने ही मत दो।


इथोपिया  में भी 35 %  मुस्लिम है लेकिन 30 साल से लगातार वहाँ का  ईसाई मिया से ज्यादा बच्चे पैदा करता है इसलिए इथोपिया शांत है।

नाइजीरिया में भी 49 % मुस्लिम है लेकिन वहाँ का नीग्रो (ईसाई ) मिया से ज्यादा बच्चे पैदा करता है ।

इजरायल का यहूदी , नाइजीरिया का नीग्रो, इथोपिया का ईसाई जो दुनिया में सबसे ताकतवर , बहादुर माना जाता है वो भी  मिया से ज्यादा पैदा करता है।

और यहाँ  का मोगाहा हिन्दू के बच्चे जो पटाखा तक फोड़ने से डरते है उसने कांग्रेस और मूर्ख हिंदूवादियों के बहकावे में  एक नारा  गढ़ दिया है  1 पैदा  करो मगर शेर जैसा करो ।

 ये नकली हिजड़े हिन्दू तो बेटी देकर बच जाएंगे तुम क्या करोगे। इनके बहकावे में मत आओ।
हिन्दुओ मिया से ज्यादा बच्चे पैदा करो । ज्यादा से ज्यादा बच्चे पैदा करो ।
 #🔐 ग्रुप: संघर्ष न्यूज ग्रुप"
5f06460b2ab2de0bd2d6e782,text,https://sharechat.com/post/1DjONvR,👌 छत्तीसगढ़िया सबले बढ़िया,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/c19b4c6a-4ce2-4992-96e0-c3c6cb8806c2.txt,2020-07-02 05:36:45,,#👌 छत्तीसगढ़िया सबले बढ़िया 
5efbdfc84e94b3aeb482428e,image,https://sharechat.com/post/AgBXwbQ,📰भारत न्यूज़ 🗞,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/c791168e-e0d5-4e4b-8c2e-4fe838b03b1b.jpg,2020-06-30 15:53:00,#📰भारत न्यूज़ 🗞,
5eccd5be4952620eca7677e9,image,https://sharechat.com/post/ypnqJNd,📰आज का अख़बार,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/adb466ab-7542-459b-a07f-988b0c2c9719.jpg,2020-05-24 12:07:49,#📰आज का अख़बार #🔎फेक न्यूज़ से बचें #📰भारत न्यूज़ 🗞 #☝ मेरे विचार,
5f07955a9e1c10d1eb309fe9,image,https://sharechat.com/post/ZR6PPKR,📰मध्य प्रदेश की ख़बरें,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/fd8ec7a8-ee17-4779-ae1e-b1f23cb2f25d.jpg,2020-07-08 15:03:59,#📰मध्य प्रदेश की ख़बरें,
5f0b95a61c26156f2d0aec5f,video,https://sharechat.com/post/J5ZX5QA,🙏 जवानों को सलाम,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/e5e8f5d6-b189-426c-9e35-f2baab212a4c.mp4,2020-07-11 14:14:24,#🙏 जवानों को सलाम,
5f0bdb4845b62c556f5388c2,image,https://sharechat.com/post/kxgDwBr,🌎दुनिया में कोरोना का क़हर,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/35dcc525-6074-490b-98f4-2549c239c7d7.jpg,2020-07-12 22:57:02,#🌎दुनिया में कोरोना का क़हर,
5f03fcab73a1944170c9609c,image,https://sharechat.com/post/keGOlX3,🤫 फिटनेस सीक्रेट,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/98816bd2-7fa5-4961-9bb5-be527cb1d64f.jpg,2020-07-06 09:02:33,#🤫 फिटनेस सीक्रेट,
5e8d83c867543c82920c132a,image,https://sharechat.com/post/Ag8w5VW,🤝पीएम केयर्स फंड💰,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/43c73706-ac2f-4bd2-b622-9ca49e6b2844.jpg,2020-03-31 03:56:30,"🙏🙏 इससे बड़ा धर्म कोई नही होगा,🙏🙏
 #🤝पीएम केयर्स फंड💰 #😷कोरोना वायरस अपडेट #🏠कोरोना की कहानी😷",
5f0b95721c26156f2d0ae34e,video,https://sharechat.com/post/J5ZM658,😳राजस्थान सियासी हलचल,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/418876c8-cf54-4542-9a63-4c3b01b8149f.mp4,2020-07-11 11:21:52,#😳 गहलोत सरकार गिराने की साजिश ❗ @👉💕💞Desi chhora💞💕👈 @Aliba khan @Naina Singh,
5e7f10c229f97e176b64f077,image,https://sharechat.com/post/epV3rkA,😳कोरोना: भारत में एक और मौत,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/52ef402c-28a0-4300-932a-6ee21c328691.jpg,2020-03-24 10:00:18,,
5ef93f0b464ffd1002ff006b,video,https://sharechat.com/post/NmOBDXe,📰महाराष्ट्र की खबरें,https://s3.ap-south-1.amazonaws.com/sharechat-scraper.tattle.co.in/29480cf7-1793-4d42-b5ac-5a558a9e117f.mp4,2020-06-25 15:53:49,#📰महाराष्ट्र की खबरें,
